loc_rowid,discoverymethod,disc_year,disc_facility,pl_orbper,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_dens,pl_eqt
4424,Transit,2018,Multiple Observatories,3.77792000,1.169,0.104,1.76000,0.00554,6.070000,709
4425,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),1.94953780,1.242,0.111,2.33000,0.00733,6.670000,595
4426,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),0.86023220,0.696,0.062,0.35000,0.00110,6.000000,830
4427,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),3.69424700,0.982,0.088,1.40000,0.00440,10.600000,511
4428,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),3.81433000,1.088,0.097,8.70000,0.02737,,617
4429,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),0.46292913,1.303,0.116,2.25000,0.00708,5.590000,805
4430,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),4.05203700,4.700,0.419,30.80000,0.09691,1.700000,700
4431,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),0.94800500,1.120,0.100,1.46000,0.00459,5.710000,650
4432,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),4.98996300,2.310,0.206,5.95000,0.01870,2.650000,370
4433,Radial Velocity,2019,Calar Alto Observatory,14.43990000,3.710,0.331,13.30000,0.04185,1.430000,
4434,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),5.35876570,1.305,0.116,2.87000,0.00903,7.100000,424
4435,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),3.12390350,1.147,0.102,1.54000,0.00485,5.570000,508
4436,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),0.76844800,1.332,0.119,2.62000,0.00824,6.100000,892
4437,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),12.25190000,2.300,0.205,8.60000,0.02706,3.900000,353
4438,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),0.79205200,4.720,0.421,29.32000,0.09225,1.536000,1978
4439,Imaging,2015,Large Binocular Telescope Observatory,,,,,,,
4440,Imaging,2015,Large Binocular Telescope Observatory,,,,,,,
4441,Transit,2007,Multiple Observatories,3.91405000,9.976,0.890,257.43100,0.81000,1.400000,
4442,Transit,2017,Multiple Observatories,2.14878000,16.814,1.500,1175.97100,3.70000,1.500000,2570
4443,Transit,2020,Multiple Observatories,2.82406000,17.150,1.530,985.27300,3.10000,1.070000,2100
4444,Microlensing,2008,MOA,,1.630,0.146,3.30000,0.01000,4.190000,
4445,Microlensing,2008,MOA,,13.900,1.240,260.00000,0.83000,0.532000,103
4446,Microlensing,2009,MOA,,5.180,0.462,23.40000,0.07360,0.925000,
4447,Microlensing,2013,MOA,,13.000,1.160,1300.00000,4.10000,3.250000,
4448,Microlensing,2011,MOA,2800.00000000,3.210,0.286,10.40000,0.03270,1.730000,
4449,Microlensing,2010,MOA,,9.640,0.860,67.30000,0.21200,0.413000,
4450,Microlensing,2010,MOA,1980.00000000,13.200,1.180,830.00000,2.60000,1.980000,
4451,Microlensing,2012,MOA,,12.400,1.110,3500.00000,11.00000,10.100000,
4452,Microlensing,2018,MOA,,14.200,1.270,170.00000,0.54000,0.326000,
4453,Microlensing,2013,MOA,,2.990,0.266,9.20000,0.02900,1.890000,
4454,Microlensing,2015,MOA,,11.100,0.994,86.00000,0.27000,0.346000,
4455,Microlensing,2012,MOA,,13.600,1.210,480.00000,1.50000,1.050000,
4456,Microlensing,2016,MOA,,5.990,0.535,30.00000,0.09000,0.767000,
4457,Microlensing,2014,MOA,,4.290,0.383,17.00000,0.05300,1.180000,
4458,Microlensing,2018,MOA,,4.430,0.396,18.00000,0.05700,1.140000,
4459,Microlensing,2012,MOA,3000.00000000,12.900,1.150,1500.00000,4.80000,3.840000,
4460,Microlensing,2013,MOA,,12.400,1.110,3690.00000,11.60000,10.600000,
4461,Microlensing,2017,Multiple Observatories,,12.600,1.120,2700.00000,8.40000,7.420000,
4462,Microlensing,2017,MOA,,2.480,0.221,6.70000,0.02110,2.410000,
4463,Microlensing,2014,MOA,,13.200,1.180,871.00000,2.74000,2.080000,
4464,Microlensing,2016,MOA,,1.620,0.144,3.24000,0.01020,4.190000,
4465,Microlensing,2018,MOA,,6.420,0.572,33.70000,0.10600,0.700000,
4466,Microlensing,2017,MOA,,13.200,1.180,890.00000,2.80000,2.130000,
4467,Microlensing,2018,MOA,,14.100,1.260,200.00000,0.62000,0.392000,
4468,Microlensing,2012,MOA,,13.000,1.160,1200.00000,3.70000,3.000000,
4469,Microlensing,2019,MOA,,14.100,1.260,190.00000,0.60000,0.372000,
4470,Eclipse Timing Variations,2017,Multiple Observatories,760.00000000,12.000,1.070,7532.57100,23.70000,24.000000,
4471,Radial Velocity,2014,Multiple Observatories,121.71000000,12.700,1.130,2126.28270,6.69000,5.700000,
4472,Radial Velocity,2017,Multiple Observatories,511.21000000,13.300,1.190,692.86940,2.18000,1.620000,
4473,Radial Velocity,2014,Multiple Observatories,6.95900000,12.300,1.100,101.70560,0.32000,0.300000,
4474,Radial Velocity,2014,Multiple Observatories,5.11800000,14.000,1.250,127.13200,0.40000,0.255000,
4475,Radial Velocity,2016,La Silla Observatory,4.08700000,14.300,1.270,146.20180,0.46000,0.275000,
4476,Transit,2017,Paranal Observatory,2.64729800,14.908,1.330,258.07796,0.81200,0.420000,790
4477,Transit,2020,Paranal Observatory,0.76689440,13.507,1.205,687.14846,2.16200,1.430000,1332
4478,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),35.45533000,9.158,0.817,109.33352,0.34400,0.780000,435
4479,Transit,2020,Paranal Observatory,7.53280600,11.747,1.048,66.10864,0.20800,0.223000,1257
4480,Transit,2021,Paranal Observatory,4.11902700,12.801,1.142,1538.29720,4.84000,4.020000,1605
4481,Transit,2021,Paranal Observatory,3.53571730,4.977,0.444,29.24036,0.09200,1.395000,1143
4482,Transit,2021,Paranal Observatory,3.27623000,12.330,1.100,238.68913,0.75100,0.740000,1146
4483,Transit,2021,Paranal Observatory,4.84532000,14.572,1.300,211.99155,0.66700,0.380000,1177
4484,Transit,2021,Paranal Observatory,3.24253000,13.899,1.240,242.82090,0.76400,0.500000,1457
4485,Transit,2021,Paranal Observatory,3.05125000,13.563,1.210,129.99182,0.40900,0.280000,1381
4486,Transit,2018,Paranal Observatory,4.51116400,17.878,1.595,235.19420,0.74000,0.226000,1468
4487,Transit,2018,Paranal Observatory,1.67537280,16.589,1.480,756.43540,2.38000,0.310000,
4488,Transit,2019,Paranal Observatory,1.33735080,3.180,0.284,20.60000,0.06481,3.450000,1650
4489,Transit,2019,Paranal Observatory,3.35698660,12.733,1.136,72.78307,0.22900,0.194000,952
4490,Transit,2019,Paranal Observatory,0.88205900,14.863,1.326,425.57437,1.33900,0.711000,1284
4491,Transit,2019,Paranal Observatory,2.49970000,12.218,1.090,295.58190,0.93000,0.890000,1345
4492,Transit,2019,Paranal Observatory,4.43527000,11.994,1.070,921.70700,2.90000,2.930000,1448
4493,Eclipse Timing Variations,2010,Multiple Observatories,5573.55000000,12.600,1.130,2329.60000,7.33000,6.400000,
4494,Eclipse Timing Variations,2010,Multiple Observatories,2883.50000000,13.300,1.190,731.00000,2.30000,1.710000,
4495,Eclipse Timing Variations,2019,Multiple Observatories,3225.00000000,12.300,1.100,4497.29450,14.15000,13.300000,
4496,Eclipse Timing Variations,2011,Multiple Observatories,3160.00000000,13.300,1.190,730.97800,2.30000,1.710000,
4497,Eclipse Timing Variations,2019,Winer Observatory,8799.00000000,12.800,1.140,1760.77820,5.54000,4.610000,
4498,Microlensing,2004,OGLE,,13.200,1.180,830.00000,2.60000,1.980000,
4499,Microlensing,2005,OGLE,,13.000,1.160,1200.00000,3.80000,3.000000,55
4500,Microlensing,2006,OGLE,,3.840,0.343,14.10000,0.04440,1.370000,
4501,Microlensing,2005,OGLE,3285.00000000,2.210,0.197,5.50000,0.01700,2.800000,50
4502,Microlensing,2008,OGLE,1788.50000000,14.000,1.250,231.00000,0.72700,0.463000,82
4503,Microlensing,2008,OGLE,4927.50000000,11.100,0.994,86.00000,0.27000,0.346000,59
4504,Microlensing,2016,OGLE,2557.00000000,10.700,0.952,80.00000,0.25171,0.359000,
4505,Microlensing,2009,OGLE,,4.720,0.421,20.00000,0.06000,1.050000,
4506,Microlensing,2014,OGLE,,8.740,0.780,57.00000,0.18000,0.469000,
4507,Microlensing,2014,OGLE,,12.900,1.150,1500.00000,4.60000,3.840000,
4508,Microlensing,2018,OGLE,,9.010,0.804,60.00000,0.19000,0.451000,
4509,Microlensing,2012,OGLE,,14.200,1.270,170.00000,0.53000,0.326000,
4510,Microlensing,2015,OGLE,,13.900,1.240,280.00000,0.88000,0.573000,
4511,Microlensing,2012,OGLE,,7.720,0.688,46.10000,0.14500,0.551000,
4512,Microlensing,2012,OGLE,,13.900,1.240,270.00000,0.86000,0.552000,
4513,Microlensing,2013,OGLE,,13.400,1.200,588.00000,1.85000,1.340000,
4514,Microlensing,2013,OGLE,,13.200,1.180,868.00000,2.73000,2.070000,
4515,Microlensing,2015,OGLE,,13.600,1.210,120.00000,0.39000,0.262000,
4516,Microlensing,2016,OGLE,,14.300,1.270,150.00000,0.47000,0.282000,
4517,Microlensing,2020,OGLE,,8.390,0.748,53.10000,0.16700,0.494000,
4518,Microlensing,2016,OGLE,,6.560,0.585,35.00000,0.11000,0.681000,
4519,Microlensing,2014,OGLE,,12.300,1.100,4100.00000,13.00000,12.100000,
4520,Microlensing,2017,OGLE,,11.600,1.030,92.00000,0.29000,0.324000,
4521,Microlensing,2014,OGLE,,1.160,0.104,1.66000,0.00522,5.840000,
4522,Microlensing,2019,OGLE,,12.500,1.120,3020.00000,9.51000,8.500000,
4523,Microlensing,2017,OGLE,,14.100,1.260,200.00000,0.64000,0.392000,
4524,Microlensing,2018,OGLE,,13.200,1.180,860.00000,2.70000,2.050000,
4525,Microlensing,2015,OGLE,,14.200,1.270,160.00000,0.51000,0.307000,
4526,Microlensing,2022,OGLE,,14.100,1.260,181.16219,0.57000,0.355000,
4527,Microlensing,2016,OGLE,,13.100,1.170,982.00000,3.09000,2.400000,
4528,Microlensing,2018,OGLE,,8.590,0.766,55.30000,0.17400,0.479000,
4529,Microlensing,2018,OGLE,,11.000,0.978,83.70000,0.26300,0.346000,
4530,Microlensing,2016,OGLE,,14.200,1.260,180.00000,0.56000,0.345000,
4531,Microlensing,2016,OGLE,,14.000,1.250,230.00000,0.72000,0.461000,
4532,Microlensing,2016,KMTNet,,13.100,1.170,1100.00000,3.40000,2.690000,
4533,Microlensing,2016,OGLE,,4.860,0.433,21.00000,0.06600,1.010000,
4534,Microlensing,2019,OGLE,,13.200,1.180,807.00000,2.54000,1.930000,
4535,Microlensing,2019,OGLE,,4.420,0.394,17.90000,0.05630,1.140000,
4536,Microlensing,2020,OGLE,,14.300,1.280,138.00000,0.43300,0.259000,
4537,Microlensing,2017,OGLE,,13.000,1.160,1300.00000,4.10000,3.250000,
4538,Microlensing,2017,OGLE,,13.000,1.160,1330.00000,4.18000,3.330000,
4539,Microlensing,2019,OGLE,,14.300,1.280,140.00000,0.43000,0.263000,
4540,Microlensing,2017,OGLE,1220.00000000,12.300,1.100,4253.00000,13.38000,12.600000,
4541,Microlensing,2017,OGLE,,1.110,0.099,1.43000,0.00450,5.750000,
4542,Microlensing,2020,OGLE,,13.900,1.240,250.00000,0.79000,0.512000,
4543,Microlensing,2018,OGLE,,1.620,0.145,3.26900,0.01029,4.230000,
4544,Microlensing,2018,OGLE,,14.000,1.250,127.00000,0.40100,0.254000,
4545,Microlensing,2020,OGLE,,14.200,1.270,130.00000,0.41000,0.249000,
4546,Microlensing,2018,OGLE,,2.950,0.263,9.00000,0.02800,1.930000,
4547,Microlensing,2020,OGLE,,14.200,1.270,160.00000,0.51000,0.307000,
4548,Microlensing,2020,OGLE,,12.800,1.140,1760.00000,5.53000,4.610000,
4549,Microlensing,2021,OGLE,,13.100,1.170,959.84179,3.02000,2.350000,
4550,Microlensing,2018,OGLE,,13.500,1.210,505.00000,1.59000,1.130000,
4551,Microlensing,2020,OGLE,,12.400,1.110,3585.00000,11.28000,10.300000,
4552,Microlensing,2018,OGLE,,1.940,0.173,4.43000,0.01394,3.330000,
4553,Microlensing,2018,OGLE,,14.000,1.250,240.00000,0.75000,0.481000,
4554,Microlensing,2022,OGLE,,2.410,0.215,6.40000,0.02014,2.510000,
4555,Microlensing,2020,OGLE,,2.370,0.212,6.22800,0.01960,2.570000,
4556,Microlensing,2021,OGLE,,12.300,1.100,101.70509,0.32000,0.300000,
4557,Microlensing,2019,OGLE,,3.810,0.340,13.93000,0.04383,1.380000,
4558,Microlensing,2020,OGLE,,1.820,0.162,3.96000,0.01250,3.610000,
4559,Microlensing,2019,OGLE,5480.00000000,12.900,1.150,1500.00000,4.80000,3.840000,
4560,Microlensing,2021,OGLE,,13.600,1.220,425.89007,1.34000,0.930000,
4561,Microlensing,2019,OGLE,,13.500,1.200,570.00000,1.80000,1.270000,
4562,Microlensing,2019,OGLE,,13.200,1.180,890.00000,2.80000,2.130000,
4563,Microlensing,2021,OGLE,,2.830,0.253,8.40000,0.02643,2.040000,
4564,Microlensing,2020,OGLE,,14.100,1.250,210.00000,0.67000,0.412000,
4565,Microlensing,2021,OGLE,,14.000,1.250,240.00000,0.77000,0.481000,
4566,Microlensing,2020,OGLE,,12.900,1.150,1400.00000,4.40000,3.580000,
4567,Microlensing,2021,OGLE,,12.700,1.140,1976.89269,6.22000,5.300000,
4568,Microlensing,2021,OGLE,,14.200,1.270,162.09249,0.51000,0.311000,
4569,Microlensing,2021,OGLE,,12.300,1.100,4513.16338,14.20000,13.300000,
4570,Microlensing,2021,OGLE,,1.390,0.124,2.50000,0.00787,5.120000,
4571,Transit,2004,OGLE,3.10127800,14.011,1.250,197.04600,0.62000,0.400000,1702
4572,Transit,2004,OGLE,4.01444630,11.422,1.019,174.79900,0.55000,0.650000,1019
4573,Transit,2004,OGLE,1.43247520,12.251,1.093,400.44900,1.26000,1.200000,1342
4574,Transit,2004,OGLE,1.68986800,13.450,1.200,375.02000,1.18000,0.850000,2013
4575,Transit,2007,OGLE,3.97910000,12.666,1.130,320.99500,1.01000,0.410000,1550
4576,Transit,2007,OGLE,3.67724000,15.244,1.360,327.35100,1.03000,0.420000,1686
4577,Transit,2002,OGLE,1.21191890,15.278,1.363,441.77000,1.39000,0.680000,2212
4578,Transit,2008,OGLE,2.48553350,18.046,1.610,1430.17500,4.50000,1.250000,2034
4579,Imaging,2006,Gemini Observatory,7300000.00000000,12.300,1.100,4449.62000,14.00000,13.100000,2175
4580,Imaging,2018,Paranal Observatory,43500.00000000,30.488,2.720,953.49000,3.00000,0.185000,1204
4581,Imaging,2019,European Southern Observatory,,22.866,2.040,635.66000,2.00000,0.292000,995
4582,Transit,2012,Kepler,138.31700000,6.180,0.551,169.00000,0.53100,,481
4583,Transit,2013,Kepler,282.52550000,10.120,0.903,25426.40000,80.00000,,281
4584,Transit,2013,La Silla Observatory,3.16062960,10.548,0.941,734.16000,2.31000,3.440000,
4585,Pulsar Timing,2017,Multiple Facilities,10140.00000000,1.220,0.109,1.97000,0.00620,5.960000,
4586,Pulsar Timing,1994,Arecibo Observatory,25.26200000,0.338,0.030,0.02000,0.00006,2.850000,
4587,Pulsar Timing,1992,Arecibo Observatory,66.54190000,1.910,0.170,4.30000,0.01353,3.390000,
4588,Pulsar Timing,1992,Arecibo Observatory,98.21140000,1.800,0.161,3.90000,0.01227,3.670000,
4589,Pulsar Timing,2003,Hubble Space Telescope,,13.300,1.180,794.57500,2.50000,1.860000,
4590,Pulsar Timing,2011,Parkes Observatory,0.09070629,,,382.80000,1.20000,23.000000,
4591,Pulsar Timing,2017,Parkes Observatory,0.32296400,13.900,1.240,252.64307,0.79490,1.840000,
4592,Radial Velocity,2012,Fred Lawrence Whipple Observatory,4.42640000,14.200,1.270,171.62820,0.54000,0.329000,
4593,Radial Velocity,2012,Fred Lawrence Whipple Observatory,2.14610000,13.400,1.200,597.52040,1.88000,1.360000,
4594,Radial Velocity,2016,Roque de los Muchachos Observatory,4850.00000000,12.600,1.120,2475.89570,7.79000,6.800000,
4595,Radial Velocity,2016,European Southern Observatory,11.18600000,1.080,0.096,1.27000,0.00400,5.540000,234
4596,Transit,2010,Qatar,1.42002420,12.812,1.143,411.27202,1.29400,1.076000,1418
4597,Transit,2019,Qatar,1.64532100,17.295,1.543,233.92288,0.73600,0.248000,1955
4598,Transit,2011,Qatar,1.33711647,14.056,1.254,792.63500,2.49400,1.573000,1344
4599,Transit,2017,Qatar,2.50792040,12.285,1.096,1369.84730,4.31000,4.000000,1681
4600,Transit,2017,Qatar,1.80535640,12.722,1.135,1938.76300,6.10000,5.100000,1385
4601,Transit,2017,Qatar,2.87923190,12.408,1.107,1373.02560,4.32000,3.950000,1415
4602,Transit,2017,Qatar,3.50619500,11.904,1.062,212.31044,0.66800,0.692000,1006
4603,Transit,2019,Qatar,2.03204600,19.055,1.700,597.52040,1.88000,0.502000,2053
4604,Transit,2019,Qatar,3.71495000,14.404,1.285,117.91493,0.37100,0.216000,1457
4605,Transit,2019,Qatar,1.54073100,11.310,1.009,378.21770,1.19000,1.430000,1134
4606,Imaging,2013,W. M. Keck Observatory,,12.200,1.090,5085.00000,16.00000,15.400000,
4607,Imaging,2013,Multiple Observatories,,12.500,1.120,2860.00000,9.00000,8.050000,1975
4608,Eclipse Timing Variations,2012,Leoncito Astronomical Complex,4343.50000000,13.000,1.160,1334.88600,4.20000,3.340000,
4609,Radial Velocity,2017,La Silla Observatory,9.86580000,1.110,0.099,1.40000,0.00440,5.630000,301
4610,Imaging,2010,Las Campanas Observatory,,14.011,1.250,1906.98000,6.00000,3.810000,
4611,Radial Velocity,2022,Subaru Telescope,10.77000000,1.830,0.163,4.00000,0.01259,3.590000,
4612,Imaging,2010,Infrared Survey Facility,,12.300,1.100,4131.62000,13.00000,12.200000,
4613,Transit,2006,Hubble Space Telescope,1.79600000,12.666,1.130,3082.82000,9.70000,8.340000,
4614,Transit,2006,Hubble Space Telescope,4.20000000,9.079,0.810,1207.70000,3.80000,8.870000,
4615,Radial Velocity,2017,Multiple Facilities,10.79000000,13.500,1.200,527.59780,1.66000,1.180000,
4616,Microlensing,2018,Multiple Observatories,,4.720,0.421,20.00000,0.06293,1.050000,
4617,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),200.45200000,11.250,1.004,942.00000,2.96386,3.640000,
4618,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),15.16886500,12.520,1.117,617.22586,1.94200,1.847000,974
4619,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),3.66002800,16.701,1.490,212.94503,0.67000,0.250000,1762
4620,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),4.11296000,2.265,0.202,10.15000,0.03194,4.850000,1077
4621,Radial Velocity,2021,Transiting Exoplanet Survey Satellite (TESS),7.97200000,3.100,0.276,9.78000,0.03077,1.800000,859
4622,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),6.44386800,2.587,0.231,13.50000,0.04248,4.300620,784
4623,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),12.22657400,2.651,0.237,2.50000,0.00787,0.771906,634
4624,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),0.60473280,1.720,0.153,3.61000,0.01130,3.900000,1336
4625,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),4.07823870,14.572,1.300,1064.72516,3.35000,1.890000,1728
4626,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),4.06649900,3.650,0.326,12.90000,0.04070,1.460000,810
4627,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),8.35038100,16.814,1.500,309.56642,0.97400,0.380000,637
4628,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),2.10319500,14.572,1.300,375.03752,1.18000,0.666000,
4629,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),2.49198630,2.415,0.215,6.28000,0.01976,2.450000,703
4630,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),5.07803000,2.720,0.243,7.85000,0.02470,2.140000,471
4631,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),27.36397000,9.572,0.854,66.50000,0.20900,0.417000,
4632,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),24.24558600,3.650,0.326,15.40000,0.04845,1.740000,330
4633,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),3.44471700,1.694,0.151,5.90000,0.01856,6.700000,775
4634,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),4.30744000,3.010,0.269,8.10000,0.02549,1.630000,955
4635,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),5.90414400,2.510,0.224,8.80000,0.02769,3.210000,860
4636,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),18.65590000,3.510,0.313,5.30000,0.01668,0.700000,586
4637,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),37.92160000,3.780,0.337,14.80000,0.04657,1.510000,462
4638,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),4.65382000,2.726,0.243,9.50000,0.02989,2.570000,1037
4639,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),9.15059000,2.759,0.246,6.63000,0.02086,1.730000,828
4640,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),19.98000000,2.930,0.261,13.60000,0.04279,2.980000,638
4641,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),3.47797800,11.456,1.022,140.16233,0.44100,0.513000,963
4642,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),3.12748000,2.340,0.209,8.60000,0.02706,3.690000,860
4643,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),7.49325000,2.820,0.252,11.80000,0.03713,2.870000,643
4644,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),10.89484300,2.370,0.211,13.50000,0.04248,5.570000,413
4645,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),18.80151000,1.560,0.139,2.20000,0.00692,3.180000,344
4646,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),8.15770940,9.100,0.812,96.40000,0.30331,0.710000,919
4647,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),14.47567000,12.218,1.090,5879.82553,18.50000,18.000000,408
4648,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),3.94437150,13.798,1.231,94.71287,0.29800,0.198000,1562
4649,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),4.53716400,9.427,0.841,113.14691,0.35600,0.743000,1388
4650,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),2.10970190,3.420,0.305,22.40000,0.07048,3.080000,1395
4651,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),4.72021900,15.648,1.396,753.25710,2.37000,1.080000,1679
4652,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),95.17400000,6.850,0.611,33.00000,0.10383,0.560000,724
4653,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),1.45203580,1.360,0.121,2.42000,0.00761,5.290000,1136
4654,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),2.65023700,16.701,1.490,991.62463,3.12000,1.170000,2370
4655,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),0.40906770,1.170,0.104,1.71000,0.00537,5.870000,1072
4656,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),0.47026940,1.397,0.125,3.87000,0.01218,7.800000,2148
4657,Radial Velocity,2021,W. M. Keck Observatory,16.06600000,3.460,0.309,11.80000,0.03713,1.570000,
4658,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),10.18024900,11.882,1.060,270.47333,0.85100,0.880000,918
4659,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),5.85748700,14.067,1.255,797.75330,2.51000,1.680000,1404
4660,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),2.05601400,15.244,1.360,1004.33777,3.16000,1.560000,
4661,Transit,2021,Multiple Observatories,1.90260300,21.017,1.875,731.00534,2.30000,,2492
4662,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),2.08454350,14.415,1.286,375.03940,1.18000,0.686000,1588
4663,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),5.33175100,13.888,1.239,314.65170,0.99000,0.640000,1619
